id,state_id,state,district_id,district,city_id,city,loc_id,locality,subloc_id,sublocality,alt_name,pincode,latitude1,longitude1,latitude2,longitude2
1,21,Maharashtra,176,Pune,205,Pune,1859,Hadapsar,4398,Mahadeonagar,,412307,18.506474,73.957371,18.519871,73.852214
2,21,Maharashtra,171,Nagpur,197,Nagpur,1772,Tandapeth,4099,Lalganj,,440002,21.160505,79.114918,21.147105,79.067925
3,21,Maharashtra,176,Pune,205,Pune,1874,Katraj,4457,Katrajnagar,,411046,18.438128,73.866699,18.519871,73.852214
4,21,Maharashtra,176,Pune,205,Pune,1817,Baner,4210,Balewadi Phata,,411045,18.56904,73.778962,18.519871,73.852214
5,21,Maharashtra,176,Pune,205,Pune,1817,Baner,4211,Dasar,,411045,18.573037,73.777916,18.519871,73.852214
6,21,Maharashtra,171,Nagpur,197,Nagpur,1625,Drugdhamna,3794,Mhada Colony,,440023,21.158873,78.968214,21.147105,79.067925
7,21,Maharashtra,171,Nagpur,197,Nagpur,1627,Waddhamna,3795,8 Mile,,440023,21.145612,78.97175,21.147105,79.067925
8,21,Maharashtra,171,Nagpur,197,Nagpur,1627,Waddhamna,3796,Ganesh Nagar,,440023,21.146241,78.963378,21.147105,79.067925
9,21,Maharashtra,171,Nagpur,197,Nagpur,1628,Wadi,3797,Navnit Nagar,,440023,21.148219,78.980237,21.147105,79.067925
10,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3798,Raghupathi Nagar,,440023,21.149518,78.984627,21.147105,79.067925
11,21,Maharashtra,171,Nagpur,197,Nagpur,1628,Wadi,3798,Raghupathi Nagar,,440023,21.149518,78.984627,21.147105,79.067925
12,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3799,Maruti Nagar,,440023,21.149919,78.992515,21.147105,79.067925
13,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3800,Kohle Layout,,440023,21.16142,78.993966,21.147105,79.067925
14,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3801,Kohale Lay Out,,440023,21.158311,78.997273,21.147105,79.067925
15,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3802,Trilok Nagar,,440023,21.152049,78.988811,21.147105,79.067925
16,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3803,Shahu Lay Out,,440023,21.155525,78.998136,21.147105,79.067925
17,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3804,Indrayani Nagar,,440023,21.153518,78.991174,21.147105,79.067925
18,21,Maharashtra,171,Nagpur,197,Nagpur,1630,Duttawadi,3805,Mangaldham Society,,440023,21.152047,78.992773,21.147105,79.067925
19,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3806,Darshana Housing Society,,440023,21.168301,79.00316,21.147105,79.067925
20,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3807,Government Press Society,,440023,21.16325,79.008816,21.147105,79.067925
21,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3808,Adarsh Nagar,,440023,21.158858,79.002279,21.147105,79.067925
22,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3809,Mauli Nagar,,440023,21.155595,79.003074,21.147105,79.067925
23,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3810,Thakare Layout,,440023,21.168907,79.014358,21.147105,79.067925
24,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3811,National Income Tax Colony,,440023,21.159213,79.008773,21.147105,79.067925
25,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3812,Gandhinagar,,440007,21.160503,79.022959,21.147105,79.067925
26,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3813,Air Force Housing Society,,440023,21.167974,79.013452,21.147105,79.067925
27,21,Maharashtra,171,Nagpur,197,Nagpur,1632,Vayusena Nagar,3814,Dabha,,440023,21.168166,79.013819,21.147105,79.067925
28,21,Maharashtra,171,Nagpur,197,Nagpur,1634,Hingna,3815,Nildoh,,440016,21.10903,78.990079,21.147105,79.067925
29,21,Maharashtra,171,Nagpur,197,Nagpur,1634,Hingna,3816,Midc,,440016,21.106597,78.990483,21.147105,79.067925
30,21,Maharashtra,171,Nagpur,197,Nagpur,1634,Hingna,3817,Amar Nagar,,441110,21.100811,78.980189,21.147105,79.067925
31,21,Maharashtra,171,Nagpur,197,Nagpur,1635,Wanadongri,3818,Rajiv Nagar,,440016,21.09961,78.985827,21.147105,79.067925
32,21,Maharashtra,171,Nagpur,197,Nagpur,1643,S R P Camp,3819,Bhagirathi Park,,440016,21.11479,79.012497,21.147105,79.067925
33,21,Maharashtra,171,Nagpur,197,Nagpur,1643,S R P Camp,3820,Sai Nagar,,440016,21.112318,79.007364,21.147105,79.067925
34,21,Maharashtra,171,Nagpur,197,Nagpur,1640,Digdoh,3821,Wankhede Layout,,440016,21.105439,79.008888,21.147105,79.067925
35,21,Maharashtra,171,Nagpur,197,Nagpur,1644,Jaitala,3822,Yashoda Nagar,,440036,21.115618,79.02393,21.147105,79.067925
36,21,Maharashtra,171,Nagpur,197,Nagpur,1644,Jaitala,3823,Sangarsh Nagar,,440036,21.107732,79.023359,21.147105,79.067925
37,21,Maharashtra,171,Nagpur,197,Nagpur,1644,Jaitala,3824,Pradhnya Nagar,,440036,21.110916,79.028075,21.147105,79.067925
38,21,Maharashtra,171,Nagpur,197,Nagpur,1644,Jaitala,3825,Shivaji Nagar,,440036,21.115601,79.023574,21.147105,79.067925
39,21,Maharashtra,171,Nagpur,197,Nagpur,1645,Rajendra Nagar,3826,Takli Seem,,440036,21.119129,79.030469,21.147105,79.067925
40,21,Maharashtra,171,Nagpur,197,Nagpur,1645,Rajendra Nagar,3827,Yahodha Nagar,,440036,21.1192,79.025475,21.147105,79.067925
41,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3828,Shivan Gaon,,440036,21.100075,79.036505,21.147105,79.067925
42,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3829,Parate Nagar,,440025,21.098485,79.053538,21.147105,79.067925
43,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3830,Manish Layou,,440022,21.099647,79.045126,21.147105,79.067925
44,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3831,Shiv Shakti Layout,,440022,21.100499,79.047085,21.147105,79.067925
45,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3832,Samarthnagari,,440025,21.095156,79.052512,21.147105,79.067925
46,21,Maharashtra,171,Nagpur,197,Nagpur,1646,Sonegaon,3833,Airport Colony,,440005,21.082515,79.05931,21.147105,79.067925
47,21,Maharashtra,171,Nagpur,197,Nagpur,1647,Swavalambi Nagar,3834,Indraprastha Nagar,,440022,21.105805,79.042093,21.147105,79.067925
48,21,Maharashtra,171,Nagpur,197,Nagpur,1647,Swavalambi Nagar,3835,Data Nagar,,440022,21.104906,79.046013,21.147105,79.067925
49,21,Maharashtra,171,Nagpur,197,Nagpur,1647,Swavalambi Nagar,3836,Sahakar Nagar,,440025,21.103528,79.053719,21.147105,79.067925
50,21,Maharashtra,171,Nagpur,197,Nagpur,1648,Narmada Colony,3837,Sachin Society,,440013,21.177726,79.040919,21.147105,79.067925
51,21,Maharashtra,171,Nagpur,197,Nagpur,1648,Narmada Colony,3838,Welcome Society,,440013,21.179406,79.04248,21.147105,79.067925
52,21,Maharashtra,171,Nagpur,197,Nagpur,1649,Vrindavan Colony,3839,Jagdish Nagar,,440013,21.178303,79.033659,21.147105,79.067925
53,21,Maharashtra,171,Nagpur,197,Nagpur,1651,Swami Colony,3840,Venuvan Society,,440013,21.176196,79.040352,21.147105,79.067925
54,21,Maharashtra,171,Nagpur,197,Nagpur,1651,Swami Colony,3841,Swami Colony Phase 2,,440013,21.175131,79.03655,21.147105,79.067925
55,21,Maharashtra,171,Nagpur,197,Nagpur,1652,Akar Nagar,3842,Anupam Society,,440013,21.174032,79.040602,21.147105,79.067925
56,21,Maharashtra,171,Nagpur,197,Nagpur,1652,Akar Nagar,3843,Falke Layout,,440013,21.175455,79.041865,21.147105,79.067925
57,21,Maharashtra,171,Nagpur,197,Nagpur,1655,Kt Nagar,3844,Friends Colony,,440013,21.174054,79.043197,21.147105,79.067925
58,21,Maharashtra,171,Nagpur,197,Nagpur,1655,Kt Nagar,3845,Old Jagruti Colony,,440013,21.172655,79.044053,21.147105,79.067925
59,21,Maharashtra,171,Nagpur,197,Nagpur,1656,Saroj Nagar,3846,Hajaripahad,,440013,21.16817,79.036266,21.147105,79.067925
60,21,Maharashtra,171,Nagpur,197,Nagpur,1805,Seminary Hills,3846,Hajaripahad,,440013,21.16817,79.036266,21.147105,79.067925
61,21,Maharashtra,171,Nagpur,197,Nagpur,1656,Saroj Nagar,3847,Satsang Colony,,440007,21.166973,79.040503,21.147105,79.067925
62,21,Maharashtra,171,Nagpur,197,Nagpur,1805,Seminary Hills,3847,Satsang Colony,,440007,21.166973,79.040503,21.147105,79.067925
63,21,Maharashtra,171,Nagpur,197,Nagpur,1656,Saroj Nagar,3848,Sant Krupa Colony,,440007,21.166928,79.031571,21.147105,79.067925
64,21,Maharashtra,171,Nagpur,197,Nagpur,1656,Saroj Nagar,3849,Manohar Vihar,,440013,21.17031,79.035563,21.147105,79.067925
65,21,Maharashtra,171,Nagpur,197,Nagpur,1656,Saroj Nagar,3850,Gayatri Colony,,440007,21.168842,79.031127,21.147105,79.067925
66,21,Maharashtra,171,Nagpur,197,Nagpur,1657,Manav Seva Nagar,3851,Mg Nagar,,440006,21.171472,79.045956,21.147105,79.067925
67,21,Maharashtra,171,Nagpur,197,Nagpur,1657,Manav Seva Nagar,3852,Doordarshan Colony,,440006,21.1683,79.05089,21.147105,79.067925
68,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3853,Utthan Nagar,,440013,21.189846,79.051692,21.147105,79.067925
69,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3854,Chota Mominpura,,440013,21.185923,79.056981,21.147105,79.067925
70,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3855,Mahesh Nagar,,440013,21.18466,79.053965,21.147105,79.067925
71,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3856,Ekta Nagar,,440013,21.18317,79.053389,21.147105,79.067925
72,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3857,Palloti Nagar,,440013,21.1881,79.054871,21.147105,79.067925
73,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3858,Anant Nagar,,440013,21.182434,79.059757,21.147105,79.067925
74,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3859,Swagat Nagar,,440013,21.186321,79.058288,21.147105,79.067925
75,21,Maharashtra,171,Nagpur,197,Nagpur,1659,Anant Nagar,3860,Yogendranagar,,440013,21.18101,79.059418,21.147105,79.067925
76,21,Maharashtra,171,Nagpur,197,Nagpur,1660,Bupeshnagar,3861,Shila Nagar,,440013,21.174805,79.058906,21.147105,79.067925
77,21,Maharashtra,171,Nagpur,197,Nagpur,1660,Bupeshnagar,3862,Kutubshah Nagar,,440013,21.174219,79.059963,21.147105,79.067925
78,21,Maharashtra,171,Nagpur,197,Nagpur,1660,Bupeshnagar,3863,Lonand,,440013,21.175698,79.06577,21.147105,79.067925
79,21,Maharashtra,171,Nagpur,197,Nagpur,1661,Civil Lines,3864,Kawrapeth,,440001,21.16111,79.060041,21.147105,79.067925
80,21,Maharashtra,171,Nagpur,197,Nagpur,1661,Civil Lines,3865,Cbi Colony,,440001,21.156612,79.062729,21.147105,79.067925
81,21,Maharashtra,171,Nagpur,197,Nagpur,1661,Civil Lines,3866,Sita Kunj,,440001,21.149509,79.075638,21.147105,79.067925
82,21,Maharashtra,171,Nagpur,197,Nagpur,1661,Civil Lines,3867,Dobhi Nagar,,440001,21.147379,79.07016,21.147105,79.067925
83,21,Maharashtra,171,Nagpur,197,Nagpur,1661,Civil Lines,3868,Ravi Bhawan,,440001,21.157531,79.067242,21.147105,79.067925
84,21,Maharashtra,171,Nagpur,197,Nagpur,1662,Bharatnagar,3869,Telangkhedi,,440001,21.156399,79.049386,21.147105,79.067925
85,21,Maharashtra,171,Nagpur,197,Nagpur,1663,Uday Nagar,3870,Ravi Nagar,,440001,21.150279,79.057878,21.147105,79.067925
86,21,Maharashtra,171,Nagpur,197,Nagpur,1664,Dharampeth,3871,Khare Town,,440010,21.138024,79.063574,21.147105,79.067925
87,21,Maharashtra,171,Nagpur,197,Nagpur,1665,Ram Nagar,3872,Hill Top Layout,,440010,21.138932,79.052225,21.147105,79.067925
88,21,Maharashtra,171,Nagpur,197,Nagpur,1665,Ram Nagar,3873,Hindustan Colony,,440033,21.147369,79.046396,21.147105,79.067925
89,21,Maharashtra,171,Nagpur,197,Nagpur,1665,Ram Nagar,3874,Baji Prabhu Nagar,,440010,21.141407,79.051467,21.147105,79.067925
90,21,Maharashtra,171,Nagpur,197,Nagpur,1666,Yashwant Nagar,3875,Sudam Nagar,,440010,21.135002,79.048481,21.147105,79.067925
91,21,Maharashtra,171,Nagpur,197,Nagpur,1665,Ram Nagar,3875,Sudam Nagar,,440010,21.135002,79.048481,21.147105,79.067925
92,21,Maharashtra,171,Nagpur,197,Nagpur,1667,Gandhi Lay Out,3876,Daga Layout,,440010,21.130422,79.052162,21.147105,79.067925
93,21,Maharashtra,171,Nagpur,197,Nagpur,1667,Gandhi Lay Out,3877,Type C,,440010,21.131026,79.054323,21.147105,79.067925
94,21,Maharashtra,171,Nagpur,197,Nagpur,1667,Gandhi Lay Out,3878,Corporation Colony,,440010,21.131023,79.053825,21.147105,79.067925
95,21,Maharashtra,176,Pune,205,Pune,1888,Lohegaon,4572,Sant Nagar,,411047,18.596717,73.933385,18.519871,73.852214
96,21,Maharashtra,171,Nagpur,197,Nagpur,1673,Trimurtee Nagar,3879,Subhash Nagar,,440022,21.118644,79.044725,21.147105,79.067925
97,21,Maharashtra,171,Nagpur,197,Nagpur,1673,Trimurtee Nagar,3880,Lokseva Nagar,,440022,21.109328,79.043621,21.147105,79.067925
98,21,Maharashtra,171,Nagpur,197,Nagpur,1674,Pratap Nagar,3881,Gayatri Nagar,,440022,21.117738,79.050095,21.147105,79.067925
99,21,Maharashtra,171,Nagpur,197,Nagpur,1674,Pratap Nagar,3882,Tatya Tope Nagar,,440015,21.114648,79.063764,21.147105,79.067925
100,21,Maharashtra,171,Nagpur,197,Nagpur,1674,Pratap Nagar,3883,Kotwal Nagar,,440022,21.118157,79.060531,21.147105,79.067925
101,21,Maharashtra,171,Nagpur,197,Nagpur,1674,Pratap Nagar,3884,Mani Layout,,440022,21.118104,79.05612,21.147105,79.067925
102,21,Maharashtra,171,Nagpur,197,Nagpur,1675,Vivekanand Nagar,3885,Surendra Nagar,,440015,21.118204,79.068235,21.147105,79.067925
103,21,Maharashtra,171,Nagpur,197,Nagpur,1675,Vivekanand Nagar,3886,Sawarkar Nagar,,440015,21.113166,79.06895,21.147105,79.067925
104,21,Maharashtra,171,Nagpur,197,Nagpur,1675,Vivekanand Nagar,3887,L.I.C Colony,,440015,21.11833,79.070656,21.147105,79.067925
105,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3888,Shantiniketa Colony,,440025,21.111887,79.059464,21.147105,79.067925
106,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3889,Sindhi Colony,,440025,21.109704,79.060494,21.147105,79.067925
107,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3890,Pande Layout,,440025,21.108704,79.063924,21.147105,79.067925
108,21,Maharashtra,171,Nagpur,197,Nagpur,1678,New Sneh Nagar,3890,Pande Layout,,440025,21.108704,79.063924,21.147105,79.067925
109,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3891,Shastri Layout,,440025,21.106158,79.054585,21.147105,79.067925
110,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3892,Pandurang Gawande Nagar,,440022,21.108906,79.053543,21.147105,79.067925
111,21,Maharashtra,171,Nagpur,197,Nagpur,1677,Khamla,3893,Nelco Society,,440025,21.109896,79.057466,21.147105,79.067925
112,21,Maharashtra,171,Nagpur,197,Nagpur,1678,New Sneh Nagar,3894,Kapil Nagar,,440015,21.110262,79.065708,21.147105,79.067925
113,21,Maharashtra,171,Nagpur,197,Nagpur,1680,Badil Kheda,3895,Narendra Nagar,,440015,21.103953,79.075619,21.147105,79.067925
114,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3895,Narendra Nagar,,440015,21.103953,79.075619,21.147105,79.067925
115,21,Maharashtra,171,Nagpur,197,Nagpur,1680,Badil Kheda,3896,Babulkheda,,440027,21.104816,79.084693,21.147105,79.067925
116,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3897,Ingole Nagar,,440005,21.085467,79.064274,21.147105,79.067925
117,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3898,Prabhu Nagar,,440005,21.086493,79.067142,21.147105,79.067925
118,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3899,New Manish Nagar,,441108,21.085887,79.072947,21.147105,79.067925
119,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3900,Manish Nagar,,440015,21.092798,79.075201,21.147105,79.067925
120,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3901,Kannamwar Nagar,,440005,21.088942,79.065498,21.147105,79.067925
121,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3902,Fetri,,440025,21.092844,79.066702,21.147105,79.067925
122,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3903,State Bank Colony,,440025,21.096546,79.067391,21.147105,79.067925
123,21,Maharashtra,171,Nagpur,197,Nagpur,1681,Somalwada,3904,Jai Prakash Nagar,,440025,21.10208,79.064999,21.147105,79.067925
124,21,Maharashtra,171,Nagpur,197,Nagpur,1683,Narkesari Layout,3905,East Narkesari Layout,,440025,21.101607,79.061692,21.147105,79.067925
125,21,Maharashtra,171,Nagpur,197,Nagpur,1683,Narkesari Layout,3906,Rbi Colony,,440025,21.101581,79.061703,21.147105,79.067925
126,21,Maharashtra,171,Nagpur,197,Nagpur,1683,Narkesari Layout,3907,Dharampeth Society,,440025,21.099255,79.061161,21.147105,79.067925
127,21,Maharashtra,171,Nagpur,197,Nagpur,1684,Dhantoli,3908,Godhni,,440012,21.137779,79.081312,21.147105,79.067925
128,21,Maharashtra,171,Nagpur,197,Nagpur,1684,Dhantoli,3909,Congress Nagar,,440012,21.131808,79.084366,21.147105,79.067925
129,21,Maharashtra,171,Nagpur,197,Nagpur,1684,Dhantoli,3910,Rahate Colony,,440010,21.129771,79.075402,21.147105,79.067925
130,21,Maharashtra,171,Nagpur,197,Nagpur,1684,Dhantoli,3911,Gorakshan,,440012,21.131328,79.078151,21.147105,79.067925
131,21,Maharashtra,171,Nagpur,197,Nagpur,1684,Dhantoli,3912,Lokmat Square,,440022,21.1347,79.078896,21.147105,79.067925
132,21,Maharashtra,171,Nagpur,197,Nagpur,1685,Ramdaspeth,3912,Lokmat Square,,440022,21.1347,79.078896,21.147105,79.067925
133,21,Maharashtra,171,Nagpur,197,Nagpur,1687,Arti Town Colony,3913,Suman Nagari,,441501,21.211677,79.05815,21.147105,79.067925
134,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3914,Prakash Nagar,,441501,21.205404,79.067815,21.147105,79.067925
135,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3915,Raut Layout,,440030,21.200326,79.071196,21.147105,79.067925
136,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3916,Geeta Nagar,,440030,21.196739,79.070837,21.147105,79.067925
137,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3917,Anna Baba Nagar,,440030,21.198413,79.069372,21.147105,79.067925
138,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3918,Sneh Nagar,,441501,21.199314,79.066522,21.147105,79.067925
139,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3919,Sri Ganpati Nagar,,441501,21.201584,79.061595,21.147105,79.067925
140,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3920,Kunj Maharana Nagar,,441501,21.200925,79.059919,21.147105,79.067925
141,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3921,Baba Farid Nagar,,440030,21.194255,79.076965,21.147105,79.067925
142,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3922,M.B. Town,,440030,21.1942,79.073638,21.147105,79.067925
143,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3923,Adarsh Nagar,,440030,21.190906,79.076508,21.147105,79.067925
144,21,Maharashtra,171,Nagpur,197,Nagpur,1688,Zingabai Takli,3924,Welcome Society,,441501,21.19339,79.066908,21.147105,79.067925
145,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3925,Arya Nagar,,440026,21.205654,79.079365,21.147105,79.067925
146,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3926,Koradi Naka,,440026,21.207396,79.072987,21.147105,79.067925
147,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3927,New Nagpur Society,,440026,21.202554,79.08847,21.147105,79.067925
148,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3928,Om Nagar,,440026,21.2011,79.08032,21.147105,79.067925
149,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3929,Shakti Vihar,,440026,21.197248,79.081821,21.147105,79.067925
150,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3930,Nirmal Colony,,440026,21.196981,79.085986,21.147105,79.067925
151,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3931,St. Martin Nagar,,440014,21.18973,79.087788,21.147105,79.067925
152,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3932,Bhatt Nagar,,440026,21.197279,79.081597,21.147105,79.067925
153,21,Maharashtra,171,Nagpur,197,Nagpur,1689,Shambhu Nagar,3933,Mulridhar Society,,440026,21.202511,79.086967,21.147105,79.067925
154,21,Maharashtra,171,Nagpur,197,Nagpur,1694,Mahadula,3934,Cpri Colony,,441111,21.243358,79.083898,21.147105,79.067925
155,21,Maharashtra,171,Nagpur,197,Nagpur,1699,Gorewada,3935,Narmada Housing Society,,441501,21.192996,79.054018,21.147105,79.067925
156,21,Maharashtra,171,Nagpur,197,Nagpur,1699,Gorewada,3936,Natraj Nagar,,441501,21.197808,79.052891,21.147105,79.067925
157,21,Maharashtra,171,Nagpur,197,Nagpur,1700,Samarth Nagar East,3937,Prashant Nagar,,440015,21.117328,79.074335,21.147105,79.067925
158,21,Maharashtra,171,Nagpur,197,Nagpur,1700,Samarth Nagar East,3938,Hindustan Colony,,440015,21.114009,79.07312,21.147105,79.067925
159,21,Maharashtra,171,Nagpur,197,Nagpur,1702,Gajanan Nagar,3939,Raghuji Nagar,,440015,21.112798,79.073944,21.147105,79.067925
160,21,Maharashtra,171,Nagpur,197,Nagpur,1705,New Mankapur,3940,Jafar Nagar,,440030,21.185822,79.071372,21.147105,79.067925
161,21,Maharashtra,171,Nagpur,197,Nagpur,1705,New Mankapur,3941,Sbi Colony,,440013,21.182919,79.061943,21.147105,79.067925
162,21,Maharashtra,171,Nagpur,197,Nagpur,1706,Police Linetakli,3942,Prashant Nagar,,440030,21.180333,79.070518,21.147105,79.067925
163,21,Maharashtra,171,Nagpur,197,Nagpur,1707,Rajnagar,3943,Sial Layout,,440013,21.174194,79.075795,21.147105,79.067925
164,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3944,Nit Layout,,440014,21.190752,79.095342,21.147105,79.067925
165,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3945,Dhamyan Nagar,,440014,21.192635,79.092439,21.147105,79.067925
166,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3946,Ramai Nagar,,440026,21.190241,79.105226,21.147105,79.067925
167,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3947,Adiwasi Society,,440026,21.198094,79.102555,21.147105,79.067925
168,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3948,Sugat Buddha Vihar,,440026,21.192149,79.100631,21.147105,79.067925
169,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3949,Baba Deep Nagar,,440026,21.19625,79.105028,21.147105,79.067925
170,21,Maharashtra,171,Nagpur,197,Nagpur,1708,Nari Village,3950,Guru Teg Bahadur Nagar,,440026,21.193215,79.106782,21.147105,79.067925
171,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3951,Nagraj Nagar,,440026,21.195955,79.112221,21.147105,79.067925
172,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3952,K.G.N Society,,440026,21.189074,79.119058,21.147105,79.067925
173,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3953,Deepak Nagar,,440026,21.189834,79.117877,21.147105,79.067925
174,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3954,Nit Colony,,440026,21.189025,79.111806,21.147105,79.067925
175,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3955,Kamgar Nagar,,440026,21.187181,79.114476,21.147105,79.067925
176,21,Maharashtra,171,Nagpur,197,Nagpur,1709,Dixit Nagar,3956,Takshashila Nagar,,440026,21.198564,79.111733,21.147105,79.067925
177,21,Maharashtra,171,Nagpur,197,Nagpur,1710,New Khasala,3957,Shivkrupa Nagar,,440026,21.191464,79.12617,21.147105,79.067925
178,21,Maharashtra,171,Nagpur,197,Nagpur,1711,Angulimal Nagar,3958,Sahayog Nagar,,440026,21.186883,79.10373,21.147105,79.067925
179,21,Maharashtra,171,Nagpur,197,Nagpur,1711,Angulimal Nagar,3959,Nagbhumi Society,,440002,21.184583,79.098211,21.147105,79.067925
180,21,Maharashtra,171,Nagpur,197,Nagpur,1712,New Thaware Colony,3960,Mishal Lay Out,,440002,21.181021,79.097309,21.147105,79.067925
181,21,Maharashtra,171,Nagpur,197,Nagpur,1716,Mohan Nagar,3961,Gaddigodam,,440001,21.16178,79.083843,21.147105,79.067925
182,21,Maharashtra,171,Nagpur,197,Nagpur,1716,Mohan Nagar,3962,Tent Line,,440001,21.157029,79.082992,21.147105,79.067925
183,21,Maharashtra,171,Nagpur,197,Nagpur,1716,Mohan Nagar,3963,Chankapur,,440001,21.154494,79.086186,21.147105,79.067925
184,21,Maharashtra,171,Nagpur,197,Nagpur,1719,New Indora,3964,Laghuwetan Colony,,440002,21.176169,79.100701,21.147105,79.067925
185,21,Maharashtra,171,Nagpur,197,Nagpur,1719,New Indora,3965,Indora,,440002,21.174622,79.098515,21.147105,79.067925
186,21,Maharashtra,171,Nagpur,197,Nagpur,1724,Bhankhera,3966,Lashkari Bagh,,440002,21.165319,79.099373,21.147105,79.067925
187,21,Maharashtra,171,Nagpur,197,Nagpur,1725,Mominpura,3967,Bakramandi,,440018,21.158171,79.0965,21.147105,79.067925
188,21,Maharashtra,171,Nagpur,197,Nagpur,1726,Balabhaupeth,3968,Ashok Nagar,,440002,21.170139,79.105711,21.147105,79.067925
189,21,Maharashtra,171,Nagpur,197,Nagpur,1726,Balabhaupeth,3969,Vij Vihar,,440002,21.17009,79.102054,21.147105,79.067925
